                   station,valid,lon,lat,tmpf,relh,drct,sped,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
                                   ABQ,8/6/2023 17:10,-106.6155,35.0419,M,M,320,9.2,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 17:15,-106.6155,35.0419,M,M,320,8.05,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 17:20,-106.6155,35.0419,M,M,300,8.05,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 17:25,-106.6155,35.0419,M,M,300,4.6,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 17:30,-106.6155,35.0419,M,M,320,4.6,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 17:35,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                     ABQ,8/6/2023 17:40,-106.6155,35.0419,M,M,0,0,M,M,10,M,M,M,M,M,M
                                     ABQ,8/6/2023 17:45,-106.6155,35.0419,M,M,0,0,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 17:50,-106.6155,35.0419,M,M,300,5.75,M,M,10,M,M,M,M,M,M
ABQ,8/6/2023 17:52,-106.6155,35.0419,92,14.54,280,6.9,1013,0,10,FEW,FEW,M,14000,20000,M
                                   ABQ,8/6/2023 17:55,-106.6155,35.0419,M,M,290,5.75,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 18:00,-106.6155,35.0419,M,M,310,4.6,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 18:05,-106.6155,35.0419,M,M,350,4.6,M,M,10,M,M,M,M,M,M
                                    ABQ,8/6/2023 18:10,-106.6155,35.0419,M,M,50,5.75,M,M,10,M,M,M,M,M,M
                                     ABQ,8/6/2023 18:15,-106.6155,35.0419,M,M,0,0,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 18:20,-106.6155,35.0419,M,M,230,2.3,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 18:25,-106.6155,35.0419,M,M,210,2.3,M,M,10,M,M,M,M,M,M
                                     ABQ,8/6/2023 18:30,-106.6155,35.0419,M,M,0,0,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 18:35,-106.6155,35.0419,M,M,310,4.6,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 18:40,-106.6155,35.0419,M,M,340,4.6,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 18:45,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 18:50,-106.6155,35.0419,M,M,200,2.3,M,M,10,M,M,M,M,M,M
     ABQ,8/6/2023 18:52,-106.6155,35.0419,95,12.73,M,3.45,1012.2,0,10,FEW,FEW,M,14000,20000,M
                                   ABQ,8/6/2023 18:55,-106.6155,35.0419,M,M,290,5.75,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 19:00,-106.6155,35.0419,M,M,180,2.3,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 19:05,-106.6155,35.0419,M,M,100,2.3,M,M,10,M,M,M,M,M,M
                                     ABQ,8/6/2023 19:10,-106.6155,35.0419,M,M,0,0,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 19:15,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                    ABQ,8/6/2023 19:20,-106.6155,35.0419,M,M,20,8.05,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 19:25,-106.6155,35.0419,M,M,360,9.2,M,M,10,M,M,M,M,M,M
                                    ABQ,8/6/2023 19:30,-106.6155,35.0419,M,M,20,4.6,M,M,10,M,M,M,M,M,M
                                    ABQ,8/6/2023 19:35,-106.6155,35.0419,M,M,50,2.3,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 19:40,-106.6155,35.0419,M,M,280,2.3,M,M,10,M,M,M,M,M,M
                                    ABQ,8/6/2023 19:45,-106.6155,35.0419,M,M,20,5.75,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 19:50,-106.6155,35.0419,M,M,320,4.6,M,M,10,M,M,M,M,M,M
  ABQ,8/6/2023 19:52,-106.6155,35.0419,95,12.24,0,0,1011.7,0,10,FEW,SCT,M,14000,20000,M
                                           ABQ,8/6/2023 19:55,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 20:00,-106.6155,35.0419,M,M,250,4.6,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 20:05,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
