    station,valid,lon,lat,tmpf,relh,drct,sped,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
                    TUS,2021-04-30 05:35,-110.938,32.1203,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
                    TUS,2021-04-30 05:40,-110.938,32.1203,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
                    TUS,2021-04-30 05:45,-110.938,32.1203,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
                    TUS,2021-04-30 05:50,-110.938,32.1203,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
 TUS,2021-04-30 05:53,-110.938,32.1203,65.00,26.85,120.00,3.45,1018.30,0.00,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 05:55,-110.938,32.1203,M,M,130.00,2.30,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 06:00,-110.938,32.1203,M,M,120.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 06:05,-110.938,32.1203,M,M,130.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 06:10,-110.938,32.1203,M,M,140.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 06:15,-110.938,32.1203,M,M,150.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 06:20,-110.938,32.1203,M,M,140.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 06:25,-110.938,32.1203,M,M,140.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 06:30,-110.938,32.1203,M,M,150.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 06:35,-110.938,32.1203,M,M,140.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 06:40,-110.938,32.1203,M,M,140.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 06:45,-110.938,32.1203,M,M,140.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 06:50,-110.938,32.1203,M,M,140.00,5.75,M,M,10.0,CLR,M,M,M,M,M
 TUS,2021-04-30 06:53,-110.938,32.1203,65.00,24.75,140.00,5.75,1018.10,0.00,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 06:55,-110.938,32.1203,M,M,140.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 07:00,-110.938,32.1203,M,M,150.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 07:05,-110.938,32.1203,M,M,140.00,8.05,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 07:10,-110.938,32.1203,M,M,170.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 07:15,-110.938,32.1203,M,M,170.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 07:20,-110.938,32.1203,M,M,170.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 07:25,-110.938,32.1203,M,M,220.00,2.30,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 07:30,-110.938,32.1203,M,M,240.00,4.60,M,M,10.0,CLR,M,M,M,M,M
                    TUS,2021-04-30 07:35,-110.938,32.1203,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
                    TUS,2021-04-30 07:40,-110.938,32.1203,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 07:45,-110.938,32.1203,M,M,170.00,2.30,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 07:50,-110.938,32.1203,M,M,170.00,5.75,M,M,10.0,CLR,M,M,M,M,M
 TUS,2021-04-30 07:53,-110.938,32.1203,62.00,28.33,160.00,6.90,1017.80,0.00,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 07:55,-110.938,32.1203,M,M,150.00,8.05,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 08:00,-110.938,32.1203,M,M,140.00,8.05,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 08:05,-110.938,32.1203,M,M,130.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 08:10,-110.938,32.1203,M,M,130.00,9.20,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 08:15,-110.938,32.1203,M,M,130.00,10.35,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 08:20,-110.938,32.1203,M,M,170.00,8.05,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 08:25,-110.938,32.1203,M,M,180.00,5.75,M,M,10.0,CLR,M,M,M,M,M
